Day,start_time_program,trial_latency_behav_end,Box,Date,Replicate,Vial_number,Activity,court_duration,Temp,Humidity,BP 12:00 am,BP 8:00 Am,BP Room,Video_Initition,Observation Initiation,Video_End
114,19:23:50,744,B,12,2,2,c,26,25,23,100,100.5,1009,0,31,1121
114,19:24:41,777,B,12,2,1,c,8,25,23,100,100.5,1009,0,0,1121
114,19:24:43,782,B,12,2,2,c,11,25,23,100,100.5,1009,0,31,1121
114,19:25:28,818,B,12,2,1,c,2,25,23,100,100.5,1009,0,0,1121
114,19:25:10,833,B,12,2,2,c,34,25,23,100,100.5,1009,0,31,1121
114,19:26:16,869,B,12,2,4,c,5,25,23,100,100.5,1009,0,110,1121
114,19:25:58,885,B,12,2,2,c,39,25,23,100,100.5,1009,0,31,1121
114,19:26:53,907,B,12,2,1,c,6,25,23,100,100.5,1009,0,0,1121
114,19:14:01,926,B,12,2,3,c,796,25,23,100,100.5,1009,0,77,1121
114,19:27:37,948,B,12,2,4,c,2,25,23,100,100.5,1009,0,110,1121
114,19:26:57,953,B,12,2,2,c,48,25,23,100,100.5,1009,0,31,1121
114,19:27:30,1033,B,12,2,3,c,95,25,23,100,100.5,1009,0,77,1121
114,19:27:50,1083,B,12,2,2,c,125,25,23,100,100.5,1009,0,31,1121
114,19:30:19,1117,B,12,2,2,c,12,25,23,100,100.5,1009,0,31,1121
114,19:29:16,1120,B,12,2,3,c,77,25,23,100,100.5,1009,0,77,1121
114,19:33:30,27,B,12,3,1,c,3,25,23,100,100.5,1009,0,0,1109
114,19:34:16,82,B,12,3,2,c,13,25,23,100,100.5,1009,0,48,1109
114,19:33:51,91,B,12,3,1,c,47,25,23,100,100.5,1009,0,0,1109
114,19:34:48,132,B,12,3,2,c,31,25,23,100,100.5,1009,0,48,1109
114,19:34:50,137,B,12,3,1,c,34,25,23,100,100.5,1009,0,0,1109
114,19:35:36,153,B,12,3,2,c,4,25,23,100,100.5,1009,0,48,1109
114,19:35:59,175,B,12,3,2,c,3,25,23,100,100.5,1009,0,48,1109
114,19:35:47,178,B,12,3,3,c,17,25,23,100,100.5,1009,0,86,1109
114,19:35:44,199,B,12,3,1,c,42,25,23,100,100.5,1009,0,0,1109
114,19:36:31,216,B,12,3,3,c,11,25,23,100,100.5,1009,0,86,1109
114,19:36:28,222,B,12,3,1,c,21,25,23,100,100.5,1009,0,0,1109
114,19:36:45,228,B,12,3,2,c,10,25,23,100,100.5,1009,0,48,1109
114,19:37:04,242,B,12,3,1,c,5,25,23,100,100.5,1009,0,0,1109
114,19:37:32,276,B,12,3,1,c,11,25,23,100,100.5,1009,0,0,1109
114,19:37:40,287,B,12,3,3,c,13,25,23,100,100.5,1009,0,86,1109
114,19:37:47,290,B,12,3,1,c,10,25,23,100,100.5,1009,0,0,1109
114,19:38:00,295,B,12,3,2,c,2,25,23,100,100.5,1009,0,48,1109
114,19:38:08,308,B,12,3,1,c,7,25,23,100,100.5,1009,0,0,1109
114,19:38:13,314,B,12,3,3,c,8,25,23,100,100.5,1009,0,86,1109
114,19:38:23,357,B,12,3,1,c,41,25,23,100,100.5,1009,0,0,1109
114,19:39:21,377,B,12,3,2,c,2,25,23,100,100.5,1009,0,48,1109
114,19:39:25,383,B,12,3,3,c,4,25,23,100,100.5,1009,0,86,1109
114,19:39:14,400,B,12,3,1,c,33,25,23,100,100.5,1009,0,0,1109
114,19:39:51,406,B,12,3,1,c,2,25,23,100,100.5,1009,0,0,1109
114,19:40:31,455,B,12,3,3,c,11,25,23,100,100.5,1009,0,86,1109
114,19:40:39,471,B,12,3,1,c,19,25,23,100,100.5,1009,0,0,1109
114,19:41:10,486,B,12,3,4,c,2,25,23,100,100.5,1009,0,141,1109
114,19:41:17,511,B,12,3,4,c,21,25,23,100,100.5,1009,0,141,1109
114,19:41:08,531,B,12,3,1,c,50,25,23,100,100.5,1009,0,0,1109
114,19:42:21,560,B,12,3,1,c,5,25,23,100,100.5,1009,0,0,1109
114,19:42:54,591,B,12,3,3,c,3,25,23,100,100.5,1009,0,86,1109
114,19:43:04,599,B,12,3,2,c,2,25,23,100,100.5,1009,0,48,1109
114,19:42:44,608,B,12,3,4,c,39,25,23,100,100.5,1009,0,141,1109
114,19:43:09,639,B,12,3,1,c,37,25,23,100,100.5,1009,0,0,1109
114,19:44:00,659,B,12,3,4,c,5,25,23,100,100.5,1009,0,141,1109
114,19:43:48,662,B,12,3,1,c,21,25,23,100,100.5,1009,0,0,1109
114,19:44:42,709,B,12,3,1,c,14,25,23,100,100.5,1009,0,0,1109
114,19:45:14,746,B,12,3,1,c,19,25,23,100,100.5,1009,0,0,1109
114,19:44:39,755,B,12,3,3,c,64,25,23,100,100.5,1009,0,86,1109
114,19:45:53,791,B,12,3,1,c,25,25,23,100,100.5,1009,0,0,1109
114,19:46:29,812,B,12,3,1,c,10,25,23,100,100.5,1009,0,0,1109
114,19:46:27,834,B,12,3,3,c,34,25,23,100,100.5,1009,0,86,1109
114,19:47:06,854,B,12,3,1,c,14,25,23,100,100.5,1009,0,0,1109
114,19:47:25,867,B,12,3,1,c,9,25,23,100,100.5,1009,0,0,1109
114,19:47:48,885,B,12,3,1,c,4,25,23,100,100.5,1009,0,0,1109
114,19:48:06,906,B,12,3,1,c,6,25,23,100,100.5,1009,0,0,1109
114,19:47:54,965,B,12,3,3,c,77,25,23,100,100.5,1009,0,86,1109
114,19:48:55,994,B,12,3,1,c,45,25,23,100,100.5,1009,0,0,1109
114,19:49:21,1021,B,12,3,3,c,46,25,23,100,100.5,1009,0,86,1109
114,19:50:21,1051,B,12,3,1,c,17,25,23,100,100.5,1009,0,0,1109
114,19:50:40,1071,B,12,3,1,c,17,25,23,100,100.5,1009,0,0,1109
114,19:51:14,1101,B,12,3,4,c,13,25,23,100,100.5,1009,0,141,1109
114,19:50:18,1106,B,12,3,3,c,75,25,23,100,100.5,1009,0,86,1109
114,19:55:13,29,B,13,1,1,c,30,24,22,101.5,101.8,1021,0,0,1114
114,19:55:45,75,B,13,1,1,c,33,24,22,101.5,101.8,1021,0,0,1114
114,19:56:15,87,B,13,1,2,c,17,24,22,101.5,101.8,1021,0,46,1114
114,19:56:20,92,B,13,1,1,c,16,24,22,101.5,101.8,1021,0,0,1114
114,19:56:39,107,B,13,1,1,c,12,24,22,101.5,101.8,1021,0,0,1114
114,19:56:33,112,B,13,1,2,c,24,24,22,101.5,101.8,1021,0,46,1114
114,19:56:59,134,B,13,1,2,c,19,24,22,101.5,101.8,1021,0,46,1114
114,19:57:23,175,B,13,1,2,c,37,24,22,101.5,101.8,1021,0,46,1114
114,19:56:53,179,B,13,1,1,c,69,24,22,101.5,101.8,1021,0,0,1114
114,19:58:15,204,B,13,1,2,c,12,24,22,101.5,101.8,1021,0,46,1114
114,19:58:33,212,B,13,1,2,c,2,24,22,101.5,101.8,1021,0,46,1114
114,19:58:38,247,B,13,1,3,c,33,24,22,101.5,101.8,1021,0,169,1114
114,19:58:05,250,B,13,1,1,c,69,24,22,101.5,101.8,1021,0,0,1114
114,19:58:57,257,B,13,1,2,c,23,24,22,101.5,101.8,1021,0,46,1114
114,19:59:08,259,B,13,1,4,c,15,24,22,101.5,101.8,1021,0,221,1114
114,19:59:40,283,B,13,1,2,c,6,24,22,101.5,101.8,1021,0,46,1114
114,19:59:26,293,B,13,1,4,c,30,24,22,101.5,101.8,1021,0,221,1114
114,19:59:17,304,B,13,1,3,c,51,24,22,101.5,101.8,1021,0,169,1114
114,20:00:00,312,B,13,1,2,c,15,24,22,101.5,101.8,1021,0,46,1114
114,20:00:23,322,B,13,1,2,c,3,24,22,101.5,101.8,1021,0,46,1114
114,19:59:16,329,B,13,1,1,c,78,24,22,101.5,101.8,1021,0,0,1114
114,20:00:27,336,B,13,1,3,c,13,24,22,101.5,101.8,1021,0,169,1114
114,20:00:39,340,B,13,1,2,c,6,24,22,101.5,101.8,1021,0,46,1114
114,20:00:50,355,B,13,1,2,c,9,24,22,101.5,101.8,1021,0,46,1114
114,20:00:48,367,B,13,1,3,c,23,24,22,101.5,101.8,1021,0,169,1114
114,20:00:36,371,B,13,1,1,c,39,24,22,101.5,101.8,1021,0,0,1114
114,20:00:17,391,B,13,1,4,c,78,24,22,101.5,101.8,1021,0,221,1114
114,20:01:38,402,B,13,1,4,c,7,24,22,101.5,101.8,1021,0,221,1114
114,20:01:17,405,B,13,1,3,c,31,24,22,101.5,101.8,1021,0,169,1114
114,20:01:52,414,B,13,1,2,c,6,24,22,101.5,101.8,1021,0,46,1114
114,20:01:54,438,B,13,1,3,c,28,24,22,101.5,101.8,1021,0,169,1114
114,20:02:26,449,B,13,1,2,c,6,24,22,101.5,101.8,1021,0,46,1114
114,20:02:35,453,B,13,1,2,c,2,24,22,101.5,101.8,1021,0,46,1114
114,20:01:50,455,B,13,1,4,c,49,24,22,101.5,101.8,1021,0,221,1114
114,20:03:03,483,B,13,1,2,c,3,24,22,101.5,101.8,1021,0,46,1114
114,20:03:10,489,B,13,1,2,c,3,24,22,101.5,101.8,1021,0,46,1114
114,20:02:42,491,B,13,1,4,c,32,24,22,101.5,101.8,1021,0,221,1114
114,20:02:28,519,B,13,1,3,c,75,24,22,101.5,101.8,1021,0,169,1114
114,20:03:52,546,B,13,1,3,c,18,24,22,101.5,101.8,1021,0,169,1114
114,20:03:25,559,B,13,1,4,c,57,24,22,101.5,101.8,1021,0,221,1114
114,20:04:29,569,B,13,1,2,c,3,24,22,101.5,101.8,1021,0,46,1114
114,20:04:15,570,B,13,1,3,c,19,24,22,101.5,101.8,1021,0,169,1114
114,20:04:27,611,B,13,1,4,c,47,24,22,101.5,101.8,1021,0,221,1114
114,20:05:11,614,B,13,1,2,c,6,24,22,101.5,101.8,1021,0,46,1114
114,20:01:19,618,B,13,1,1,c,243,24,22,101.5,101.8,1021,0,0,1114
114,20:05:26,645,B,13,1,1,c,22,24,22,101.5,101.8,1021,0,0,1114
114,20:05:19,673,B,13,1,4,c,58,24,22,101.5,101.8,1021,0,221,1114
114,20:06:29,689,B,13,1,2,c,4,24,22,101.5,101.8,1021,0,46,1114
114,20:04:37,693,B,13,1,3,c,120,24,22,101.5,101.8,1021,0,169,1114
114,20:06:19,709,B,13,1,4,c,33,24,22,101.5,101.8,1021,0,221,1114
114,20:05:52,736,B,13,1,1,c,89,24,22,101.5,101.8,1021,0,0,1114
114,20:07:23,749,B,13,1,1,c,9,24,22,101.5,101.8,1021,0,0,1114
114,20:07:49,772,B,13,1,2,c,7,24,22,101.5,101.8,1021,0,46,1114
114,20:07:35,784,B,13,1,1,c,32,24,22,101.5,101.8,1021,0,0,1114
114,20:08:11,792,B,13,1,2,c,5,24,22,101.5,101.8,1021,0,46,1114
114,20:07:10,804,B,13,1,4,c,80,24,22,101.5,101.8,1021,0,221,1114
114,20:08:25,815,B,13,1,2,c,14,24,22,101.5,101.8,1021,0,46,1114
114,20:08:33,840,B,13,1,4,c,31,24,22,101.5,101.8,1021,0,221,1114
114,20:08:09,842,B,13,1,1,c,56,24,22,101.5,101.8,1021,0,0,1114
114,20:09:07,858,B,13,1,1,c,14,24,22,101.5,101.8,1021,0,0,1114
114,20:09:19,861,B,13,1,2,c,6,24,22,101.5,101.8,1021,0,46,1114
114,20:09:51,893,B,13,1,2,c,5,24,22,101.5,101.8,1021,0,46,1114
114,20:06:41,921,B,13,1,3,c,224,24,22,101.5,101.8,1021,0,169,1114
114,20:09:27,936,B,13,1,4,c,73,24,22,101.5,101.8,1021,0,221,1114
114,20:10:31,939,B,13,1,2,c,12,24,22,101.5,101.8,1021,0,46,1114
114,20:10:47,990,B,13,1,4,c,46,24,22,101.5,101.8,1021,0,221,1114
114,20:11:31,1001,B,13,1,2,c,13,24,22,101.5,101.8,1021,0,46,1114
114,20:10:45,1006,B,13,1,3,c,65,24,22,101.5,101.8,1021,0,169,1114
114,20:11:40,1017,B,13,1,4,c,21,24,22,101.5,101.8,1021,0,221,1114
114,20:12:16,1048,B,13,1,2,c,16,24,22,101.5,101.8,1021,0,46,1114
114,20:12:12,1073,B,13,1,4,c,44,24,22,101.5,101.8,1021,0,221,1114
114,20:09:31,1115,B,13,1,1,c,248,24,22,101.5,101.8,1021,0,0,1114
114,20:11:55,1117,B,13,1,3,c,106,24,22,101.5,101.8,1021,0,169,1114
114,20:13:04,1119,B,13,1,4,c,39,24,22,101.5,101.8,1021,0,221,1114
115,8:29:20,48,B,13,2,1,c,3,24,22,101.5,101.8,1021,0,0,1180
115,8:30:03,132,B,13,2,1,c,45,24,22,101.5,101.8,1021,0,0,1180
115,8:30:51,139,B,13,2,2,c,4,24,22,101.5,101.8,1021,0,58,1180
115,8:31:48,202,B,13,2,2,c,10,24,22,101.5,101.8,1021,0,58,1180
115,8:32:09,221,B,13,2,2,c,7,24,22,101.5,101.8,1021,0,58,1180
115,8:31:07,335,B,13,2,1,c,184,24,22,101.5,101.8,1021,0,0,1180
115,8:34:09,341,B,13,2,3,c,8,24,22,101.5,101.8,1021,0,122,1180
115,8:34:35,374,B,13,2,3,c,14,24,22,101.5,101.8,1021,0,122,1180
115,8:34:53,387,B,13,2,3,c,10,24,22,101.5,101.8,1021,0,122,1180
115,8:33:01,405,B,13,2,4,c,139,24,22,101.5,101.8,1021,0,211,1180
115,8:35:24,411,B,13,2,2,c,3,24,22,101.5,101.8,1021,0,58,1180
115,8:35:23,414,B,13,2,4,c,7,24,22,101.5,101.8,1021,0,211,1180
115,8:35:10,417,B,13,2,3,c,23,24,22,101.5,101.8,1021,0,122,1180
115,8:35:48,434,B,13,2,2,c,2,24,22,101.5,101.8,1021,0,58,1180
115,8:34:15,439,B,13,2,1,c,99,24,22,101.5,101.8,1021,0,0,1180
115,8:35:57,454,B,13,2,1,c,13,24,22,101.5,101.8,1021,0,0,1180
115,8:36:07,479,B,13,2,2,c,28,24,22,101.5,101.8,1021,0,58,1180
115,8:36:23,494,B,13,2,1,c,27,24,22,101.5,101.8,1021,0,0,1180
115,8:36:32,499,B,13,2,4,c,22,24,22,101.5,101.8,1021,0,211,1180
115,8:37:02,549,B,13,2,1,c,43,24,22,101.5,101.8,1021,0,0,1180
115,8:37:51,560,B,13,2,3,c,5,24,22,101.5,101.8,1021,0,122,1180
115,8:38:02,571,B,13,2,2,c,4,24,22,101.5,101.8,1021,0,58,1180
115,8:36:58,573,B,13,2,4,c,71,24,22,101.5,101.8,1021,0,211,1180
115,8:37:58,577,B,13,2,1,c,15,24,22,101.5,101.8,1021,0,0,1180
115,8:38:19,588,B,13,2,4,c,5,24,22,101.5,101.8,1021,0,211,1180
115,8:38:28,602,B,13,2,4,c,10,24,22,101.5,101.8,1021,0,211,1180
115,8:38:45,620,B,13,2,4,c,10,24,22,101.5,101.8,1021,0,211,1180
115,8:39:02,629,B,13,2,4,c,3,24,22,101.5,101.8,1021,0,211,1180
115,8:39:12,639,B,13,2,4,c,2,24,22,101.5,101.8,1021,0,211,1180
115,8:39:26,655,B,13,2,4,c,5,24,22,101.5,101.8,1021,0,211,1180
115,8:39:24,657,B,13,2,2,c,9,24,22,101.5,101.8,1021,0,58,1180
115,8:38:16,679,B,13,2,1,c,99,24,22,101.5,101.8,1021,0,0,1180
115,8:39:47,682,B,13,2,2,c,11,24,22,101.5,101.8,1021,0,58,1180
115,8:39:41,692,B,13,2,4,c,27,24,22,101.5,101.8,1021,0,211,1180
115,8:39:59,715,B,13,2,1,c,32,24,22,101.5,101.8,1021,0,0,1180
115,8:40:25,718,B,13,2,2,c,9,24,22,101.5,101.8,1021,0,58,1180
115,8:40:37,726,B,13,2,3,c,5,24,22,101.5,101.8,1021,0,122,1180
115,8:41:01,747,B,13,2,3,c,1,24,22,101.5,101.8,1021,0,122,1180
115,8:40:11,755,B,13,2,4,c,60,24,22,101.5,101.8,1021,0,211,1180
115,8:41:46,806,B,13,2,4,c,17,24,22,101.5,101.8,1021,0,211,1180
115,8:42:39,864,B,13,2,4,c,20,24,22,101.5,101.8,1021,0,211,1180
115,8:40:57,869,B,13,2,1,c,128,24,22,101.5,101.8,1021,0,0,1180
115,8:43:08,875,B,13,2,4,c,3,24,22,101.5,101.8,1021,0,211,1180
115,8:43:07,927,B,13,2,1,c,56,24,22,101.5,101.8,1021,0,0,1180
115,8:43:21,932,B,13,2,4,c,46,24,22,101.5,101.8,1021,0,211,1180
115,8:44:05,947,B,13,2,2,c,17,24,22,101.5,101.8,1021,0,58,1180
115,8:44:12,948,B,13,2,4,c,12,24,22,101.5,101.8,1021,0,211,1180
115,8:44:31,960,B,13,2,2,c,5,24,22,101.5,101.8,1021,0,58,1180
115,8:44:17,961,B,13,2,1,c,20,24,22,101.5,101.8,1021,0,0,1180
115,8:44:28,975,B,13,2,4,c,22,24,22,101.5,101.8,1021,0,211,1180
115,8:44:47,977,B,13,2,1,c,6,24,22,101.5,101.8,1021,0,0,1180
115,8:44:56,1010,B,13,2,2,c,29,24,22,101.5,101.8,1021,0,58,1180
115,8:45:30,1017,B,13,2,3,c,3,24,22,101.5,101.8,1021,0,122,1180
115,8:45:39,1027,B,13,2,2,c,4,24,22,101.5,101.8,1021,0,58,1180
115,8:45:55,1040,B,13,2,2,c,1,24,22,101.5,101.8,1021,0,58,1180
115,8:44:58,1066,B,13,2,4,c,83,24,22,101.5,101.8,1021,0,211,1180
115,8:46:15,1071,B,13,2,2,c,12,24,22,101.5,101.8,1021,0,58,1180
115,8:45:01,1073,B,13,2,1,c,88,24,22,101.5,101.8,1021,0,0,1180
115,8:45:37,1076,B,13,2,3,c,54,24,22,101.5,101.8,1021,0,122,1180
115,8:46:24,1078,B,13,2,4,c,10,24,22,101.5,101.8,1021,0,211,1180
115,8:47:22,1133,B,13,2,3,c,7,24,22,101.5,101.8,1021,0,122,1180
115,8:46:41,1137,B,13,2,1,c,52,24,22,101.5,101.8,1021,0,0,1180
115,8:46:36,1138,B,13,2,4,c,58,24,22,101.5,101.8,1021,0,211,1180
115,8:47:37,1145,B,13,2,4,c,4,24,22,101.5,101.8,1021,0,211,1180
115,8:47:24,1148,B,13,2,2,c,19,24,22,101.5,101.8,1021,0,58,1180
115,8:47:45,1155,B,13,2,4,c,5,24,22,101.5,101.8,1021,0,211,1180
115,8:47:47,1157,B,13,2,2,c,6,24,22,101.5,101.8,1021,0,58,1180
115,8:47:59,1164,B,13,2,4,c,1,24,22,101.5,101.8,1021,0,211,1180
115,8:47:39,1167,B,13,2,1,c,24,24,22,101.5,101.8,1021,0,0,1180
115,8:47:56,1178,B,13,2,2,c,18,24,22,101.5,101.8,1021,0,58,1180
115,8:48:09,1186,B,13,2,1,c,12,24,22,101.5,101.8,1021,0,0,1180
115,8:48:15,1187,B,13,2,2,c,7,24,22,101.5,101.8,1021,0,58,1180
115,9:11:05,93,B,13,3,1,c,7,24,22,101.5,101.8,1021,0,0,1086
115,9:11:20,114,B,13,3,1,c,13,24,22,101.5,101.8,1021,0,0,1086
115,9:12:05,150,B,13,3,1,c,4,24,22,101.5,101.8,1021,0,0,1086
115,9:12:25,175,B,13,3,1,c,9,24,22,101.5,101.8,1021,0,0,1086
115,9:12:13,179,B,13,3,3,c,24,24,22,101.5,101.8,1021,0,110,1086
115,9:13:20,228,B,13,3,1,c,6,24,22,101.5,101.8,1021,0,0,1086
115,9:13:53,259,B,13,3,3,c,4,24,22,101.5,101.8,1021,0,110,1086
115,9:14:04,279,B,13,3,1,c,13,24,22,101.5,101.8,1021,0,0,1086
115,9:14:07,294,B,13,3,3,c,25,24,22,101.5,101.8,1021,0,110,1086
115,9:14:51,315,B,13,3,1,c,4,24,22,101.5,101.8,1021,0,0,1086
115,9:15:00,332,B,13,3,1,c,12,24,22,101.5,101.8,1021,0,0,1086
115,9:14:40,354,B,13,3,3,c,53,24,22,101.5,101.8,1021,0,110,1086
115,9:14:19,379,B,13,3,2,c,98,24,22,101.5,101.8,1021,0,55,1086
115,9:15:52,387,B,13,3,1,c,14,24,22,101.5,101.8,1021,0,0,1086
115,9:15:50,405,B,13,3,3,c,34,24,22,101.5,101.8,1021,0,110,1086
115,9:16:17,407,B,13,3,4,c,9,24,22,101.5,101.8,1021,0,188,1086
115,9:16:08,415,B,13,3,2,c,25,24,22,101.5,101.8,1021,0,55,1086
115,9:16:38,420,B,13,3,1,c,1,24,22,101.5,101.8,1021,0,0,1086
115,9:16:43,428,B,13,3,2,c,3,24,22,101.5,101.8,1021,0,55,1086
115,9:16:41,429,B,13,3,1,c,7,24,22,101.5,101.8,1021,0,0,1086
115,9:17:09,451,B,13,3,1,c,1,24,22,101.5,101.8,1021,0,0,1086
115,9:17:33,484,B,13,3,4,c,9,24,22,101.5,101.8,1021,0,188,1086
115,9:16:36,508,B,13,3,3,c,91,24,22,101.5,101.8,1021,0,110,1086
115,9:18:12,526,B,13,3,3,c,12,24,22,101.5,101.8,1021,0,110,1086
115,9:18:22,532,B,13,3,1,c,9,24,22,101.5,101.8,1021,0,0,1086
115,9:17:05,557,B,13,3,2,c,111,24,22,101.5,101.8,1021,0,55,1086
115,9:18:46,562,B,13,3,3,c,14,24,22,101.5,101.8,1021,0,110,1086
115,9:19:05,570,B,13,3,1,c,3,24,22,101.5,101.8,1021,0,0,1086
115,9:19:02,587,B,13,3,2,c,23,24,22,101.5,101.8,1021,0,55,1086
115,9:19:29,598,B,13,3,2,c,8,24,22,101.5,101.8,1021,0,55,1086
115,9:19:12,603,B,13,3,1,c,30,24,22,101.5,101.8,1021,0,0,1086
115,9:19:39,620,B,13,3,2,c,19,24,22,101.5,101.8,1021,0,55,1086
115,9:19:51,622,B,13,3,1,c,10,24,22,101.5,101.8,1021,0,0,1086
115,9:20:12,642,B,13,3,4,c,9,24,22,101.5,101.8,1021,0,188,1086
115,9:20:08,669,B,13,3,2,c,40,24,22,101.5,101.8,1021,0,55,1086
115,9:20:30,677,B,13,3,1,c,25,24,22,101.5,101.8,1021,0,0,1086
115,9:20:59,721,B,13,3,3,c,42,24,22,101.5,101.8,1021,0,110,1086
115,9:21:02,732,B,13,3,2,c,50,24,22,101.5,101.8,1021,0,55,1086
115,9:21:58,747,B,13,3,2,c,7,24,22,101.5,101.8,1021,0,55,1086
115,9:22:00,749,B,13,3,1,c,8,24,22,101.5,101.8,1021,0,0,1086
115,9:22:03,751,B,13,3,3,c,7,24,22,101.5,101.8,1021,0,110,1086
115,9:22:11,754,B,13,3,2,c,2,24,22,101.5,101.8,1021,0,55,1086
115,9:22:17,771,B,13,3,2,c,13,24,22,101.5,101.8,1021,0,55,1086
115,9:22:33,802,B,13,3,2,c,28,24,22,101.5,101.8,1021,0,55,1086
115,9:22:49,805,B,13,3,1,c,14,24,22,101.5,101.8,1021,0,0,1086
115,9:23:15,822,B,13,3,1,c,5,24,22,101.5,101.8,1021,0,0,1086
115,9:23:05,835,B,13,3,3,c,29,24,22,101.5,101.8,1021,0,110,1086
115,9:23:14,876,B,13,3,2,c,72,24,22,101.5,101.8,1021,0,55,1086
115,9:24:28,893,B,13,3,1,c,4,24,22,101.5,101.8,1021,0,0,1086
115,9:24:52,917,B,13,3,1,c,4,24,22,101.5,101.8,1021,0,0,1086
115,9:24:30,935,B,13,3,2,c,43,24,22,101.5,101.8,1021,0,55,1086
115,9:23:39,936,B,13,3,3,c,95,24,22,101.5,101.8,1021,0,110,1086
115,9:25:17,940,B,13,3,1,c,2,24,22,101.5,101.8,1021,0,0,1086
115,9:25:26,974,B,13,3,3,c,26,24,22,101.5,101.8,1021,0,110,1086
115,9:25:49,995,B,13,3,2,c,25,24,22,101.5,101.8,1021,0,55,1086
115,9:26:04,997,B,13,3,3,c,12,24,22,101.5,101.8,1021,0,110,1086
115,9:26:24,1008,B,13,3,2,c,3,24,22,101.5,101.8,1021,0,55,1086
115,9:26:40,1027,B,13,3,2,c,5,24,22,101.5,101.8,1021,0,55,1086
115,9:27:02,1063,B,13,3,2,c,20,24,22,101.5,101.8,1021,0,55,1086
115,9:26:32,1065,B,13,3,3,c,52,24,22,101.5,101.8,1021,0,110,1086
115,9:47:00,61,B,13,4,1,c,10,24,22,101.5,101.8,1021,0,0,1203
115,9:48:07,135,B,13,4,1,c,18,24,22,101.5,101.8,1021,0,0,1203
115,9:49:16,198,B,13,4,1,c,13,24,22,101.5,101.8,1021,0,0,1203
115,9:49:38,211,B,13,4,3,c,3,24,22,101.5,101.8,1021,0,152,1203
115,9:49:05,217,B,13,4,2,c,43,24,22,101.5,101.8,1021,0,74,1203
115,9:50:31,286,B,13,4,2,c,25,24,22,101.5,101.8,1021,0,74,1203
115,9:51:11,372,B,13,4,2,c,71,24,22,101.5,101.8,1021,0,74,1203
115,9:52:28,428,B,13,4,2,c,50,24,22,101.5,101.8,1021,0,74,1203
115,9:54:01,475,B,13,4,4,c,4,24,22,101.5,101.8,1021,0,213,1203
115,9:53:26,497,B,13,4,2,c,60,24,22,101.5,101.8,1021,0,74,1203
115,9:54:33,507,B,13,4,4,c,5,24,22,101.5,101.8,1021,0,213,1203
115,9:54:49,530,B,13,4,3,c,10,24,22,101.5,101.8,1021,0,152,1203
115,9:54:57,539,B,13,4,4,c,12,24,22,101.5,101.8,1021,0,213,1203
115,9:56:34,629,B,13,4,4,c,8,24,22,101.5,101.8,1021,0,213,1203
115,9:54:29,646,B,13,4,2,c,146,24,22,101.5,101.8,1021,0,74,1203
115,9:56:52,665,B,13,4,3,c,22,24,22,101.5,101.8,1021,0,152,1203
115,9:57:08,667,B,13,4,2,c,9,24,22,101.5,101.8,1021,0,74,1203
115,9:58:05,718,B,13,4,3,c,2,24,22,101.5,101.8,1021,0,152,1203
115,9:57:27,747,B,13,4,2,c,70,24,22,101.5,101.8,1021,0,74,1203
115,9:57:23,791,B,13,4,1,c,118,24,22,101.5,101.8,1021,0,0,1203
115,9:59:24,798,B,13,4,3,c,4,24,22,101.5,101.8,1021,0,152,1203
115,9:59:03,822,B,13,4,2,c,49,24,22,101.5,101.8,1021,0,74,1203
115,10:00:06,886,B,13,4,2,c,50,24,22,101.5,101.8,1021,0,74,1203
115,10:01:10,922,B,13,4,2,c,22,24,22,101.5,101.8,1021,0,74,1203
115,9:59:48,931,B,13,4,1,c,112,24,22,101.5,101.8,1021,0,0,1203
115,10:01:44,981,B,13,4,1,c,46,24,22,101.5,101.8,1021,0,0,1203
115,10:01:46,1023,B,13,4,2,c,87,24,22,101.5,101.8,1021,0,74,1203
115,10:03:17,1057,B,13,4,2,c,29,24,22,101.5,101.8,1021,0,74,1203
115,10:05:33,1176,B,13,4,4,c,13,24,22,101.5,101.8,1021,0,213,1203
115,10:03:15,1183,B,13,4,1,c,158,24,22,101.5,101.8,1021,0,0,1203
115,10:03:52,1185,B,13,4,2,c,124,24,22,101.5,101.8,1021,0,74,1203
115,10:20:55,135,B,14,1,1,c,75,24,22,101.4,101.6,1019,0,0,1114
115,10:22:14,143,B,14,1,2,c,3,24,22,101.4,101.6,1019,0,87,1114
115,10:22:23,151,B,14,1,1,c,3,24,22,101.4,101.6,1019,0,0,1114
115,10:22:51,192,B,14,1,1,c,18,24,22,101.4,101.6,1019,0,0,1114
115,10:23:47,240,B,14,1,4,c,9,24,22,101.4,101.6,1019,0,158,1114
115,10:24:03,251,B,14,1,4,c,3,24,22,101.4,101.6,1019,0,158,1114
115,10:22:29,271,B,14,1,3,c,117,24,22,101.4,101.6,1019,0,129,1114
115,10:24:38,288,B,14,1,3,c,5,24,22,101.4,101.6,1019,0,129,1114
115,10:24:24,292,B,14,1,4,c,23,24,22,101.4,101.6,1019,0,158,1114
115,10:24:49,301,B,14,1,3,c,7,24,22,101.4,101.6,1019,0,129,1114
115,10:23:37,311,B,14,1,1,c,89,24,22,101.4,101.6,1019,0,0,1114
115,10:25:15,374,B,14,1,1,c,54,24,22,101.4,101.6,1019,0,0,1114
